"C","Real-Time Energy Market Hourly LMP Report"
"C","Filename: lmp_rt_final_20191219.csv"
"C","Report for: 12/19/2019 - 12/19/2019"
"C","Report generated: 12/20/2019 11:56:10 EST"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"H","Date","HE","String","String","String","Number","Number","Number","Number"
"D","12/19/2019",02,"4594","LD.STONY_HL13.8","NETWORK NODE",79.19,79.34,0.03,-0.18
"D","12/19/2019",02,"4595","LD.NEWTOWN 13.8","NETWORK NODE",79.1,79.34,0.03,-0.27
"D","12/19/2019",02,"4596","LD.TRIANGLE13.8","NETWORK NODE",79.14,79.34,0.03,-0.23
"D","12/19/2019",02,"4597","LD.MIDLE_RV13.8","NETWORK NODE",79.14,79.34,0.03,-0.23
"D","12/19/2019",02,"4600","LD.NORWALK 27.6","NETWORK NODE",79.22,79.34,0.03,-0.15
"D","12/19/2019",02,"4601","LD.NORWALK 13.8","NETWORK NODE",79.22,79.34,0.03,-0.15
"D","12/19/2019",02,"4602","LD.GLENBROK13.2","NETWORK NODE",79.44,79.34,0.03,0.07
"D","12/19/2019",02,"4604","LD.WATERSDE13.2","NETWORK NODE",79.57,79.34,0.03,0.2
"D","12/19/2019",02,"4605","LD.COSCOB  26.4","NETWORK NODE",79.62,79.34,0.03,0.25
"D","12/19/2019",02,"4606","LD.TOMAC   27.6","NETWORK NODE",79.55,79.34,0.03,0.18
"D","12/19/2019",02,"4607","LD.SOUTHEND13.2","NETWORK NODE",79.46,79.34,0.03,0.09
"D","12/19/2019",02,"4608","LD.DARIEN  13.2","NETWORK NODE",79.47,79.34,0.03,0.1
"D","12/19/2019",02,"4609","LD.COMPO   13.8","NETWORK NODE",79.42,79.34,0.03,0.05
"D","12/19/2019",02,"4610","LD.FLAX_HL 13.8","NETWORK NODE",79.32,79.34,0.03,-0.05
"D","12/19/2019",02,"4613","LD.WESTON  27.6","NETWORK NODE",79.29,79.34,0.03,-0.08
"D","12/19/2019",02,"4614","LD.DEVON_RR115","NETWORK NODE",79.36,79.34,0.03,-0.01
"D","12/19/2019",02,"4615","LD.PODICK  13.8","NETWORK NODE",78.93,79.34,0.03,-0.44
"D","12/19/2019",02,"4616","LD.FALSVL  69","NETWORK NODE",83.12,79.34,0.03,3.75
"D","12/19/2019",02,"4617","LD.SALISBRY69","NETWORK NODE",79.03,79.34,0.03,-0.34
"D","12/19/2019",02,"4618","LD.SASCOCRK115","NETWORK NODE",79.32,79.34,0.03,-0.05
"D","12/19/2019",02,"4619","LD.WALNGFRD13.8","NETWORK NODE",80.34,79.34,0.03,0.97
"D","12/19/2019",02,"4620","LD.N_WALFRD13.8","NETWORK NODE",80.15,79.34,0.03,0.78
"D","12/19/2019",02,"4621","LD.NEWNGTON23","NETWORK NODE",81.22,79.34,0.03,1.85
"D","12/19/2019",02,"4631","LD.ELLSWRTH34.5","NETWORK NODE",74.21,79.34,0.03,-5.16
"D","12/19/2019",02,"4801","LD.5CORNRS 13.2T1 LD","NETWORK NODE",81.06,79.34,0.03,1.69
"D","12/19/2019",02,"4802","LD.5CORNRS 13.2T2 LD","NETWORK NODE",81.06,79.34,0.03,1.69
"D","12/19/2019",02,"4803","LD.AMHRST  13.8EAST LD","NETWORK NODE",81.06,79.34,0.03,1.69
"D","12/19/2019",02,"4804","LD.AMHRST  13.8WEST LD","NETWORK NODE",78.93,79.34,0.03,-0.44
"D","12/19/2019",02,"4805","LD.ANDREWSQ13.8110AC LD","NETWORK NODE",79.76,79.34,0.03,0.39
"D","12/19/2019",02,"4806","LD.ANDREWSQ13.8110BD LD","NETWORK NODE",79.76,79.34,0.03,0.39
"D","12/19/2019",02,"4809","LD.BALDWIN 13.8","NETWORK NODE",78.89,79.34,0.03,-0.48
"D","12/19/2019",02,"4811","LD.BILERCA 23  T1 LD","NETWORK NODE",78.83,79.34,0.03,-0.54
"D","12/19/2019",02,"4812","LD.BILERCA 23  T2 LD","NETWORK NODE",78.96,79.34,0.03,-0.41
"D","12/19/2019",02,"4813","LD.BLACKBRN115 1X LD","NETWORK NODE",80.23,79.34,0.03,0.86
"D","12/19/2019",02,"4814","LD.BLACKBRN115 2X LD","NETWORK NODE",80.23,79.34,0.03,0.86
"D","12/19/2019",02,"4815","LD.CEDARHTS13.22X LD","NETWORK NODE",79.44,79.34,0.03,0.07
"D","12/19/2019",02,"4816","LD.CEDARHTS13.23X LD","NETWORK NODE",79.44,79.34,0.03,0.07
"D","12/19/2019",02,"4817","LD.CHATHAM 14.4","NETWORK NODE",79.8,79.34,0.03,0.43
"D","12/19/2019",02,"4821","LD.CLARKSON12.5T1 LD","NETWORK NODE",80.35,79.34,0.03,0.98
"D","12/19/2019",02,"4822","LD.CLARKSON12.5T2 LD","NETWORK NODE",80.34,79.34,0.03,0.97
"D","12/19/2019",02,"4823","LD.CROSS_RD13.22X LD      ","NETWORK NODE",82.54,79.34,0.03,3.17
"D","12/19/2019",02,"4824","LD.CROSS_RD13.21X LD    ","NETWORK NODE",82.54,79.34,0.03,3.17
"D","12/19/2019",02,"4825","LD.DAVISVIL34.5T1 LD","NETWORK NODE",80.55,79.34,0.03,1.18
"D","12/19/2019",02,"4826","LD.DAVISVIL34.5T2 LD","NETWORK NODE",80.45,79.34,0.03,1.08
"D","12/19/2019",02,"4827","LD.DEWAR_ST13.8110A LD","NETWORK NODE",79.76,79.34,0.03,0.39
"D","12/19/2019",02,"4829","LD.DEWAR_ST13.8110B LD","NETWORK NODE",79.76,79.34,0.03,0.39
"D","12/19/2019",02,"4831","LD.DRAGONCT115","NETWORK NODE",76.16,79.34,0.03,-3.21
"D","12/19/2019",02,"4833","LD.E_BEVRLY34.5T10 LD","NETWORK NODE",78.75,79.34,0.03,-0.62
"D","12/19/2019",02,"4834","LD.E_BEVRLY34.5T20 LD","NETWORK NODE",78.76,79.34,0.03,-0.61
"D","12/19/2019",02,"4837","LD.E_HOLBRK23  T1 LD","NETWORK NODE",79.82,79.34,0.03,0.45
"D","12/19/2019",02,"4838","LD.E_HOLBRK23  T2 LD","NETWORK NODE",79.82,79.34,0.03,0.45
"D","12/19/2019",02,"4839","LD.E_WEYMTH23  T1 LD","NETWORK NODE",78.99,79.34,0.03,-0.38
"D","12/19/2019",02,"4840","LD.E_WEYMTH23  T2 LD","NETWORK NODE",79.0,79.34,0.03,-0.37
"D","12/19/2019",02,"4841","LD.FIELD_ST23  517-532","NETWORK NODE",78.8,79.34,0.03,-0.57
"D","12/19/2019",02,"4842","LD.FIELD_ST23  517-533","NETWORK NODE",78.8,79.34,0.03,-0.57
"D","12/19/2019",02,"4845","LD.FLANDERS23 ","NETWORK NODE",79.87,79.34,0.03,0.5
"D","12/19/2019",02,"4847","LD.FRYBROOK23.0","NETWORK NODE",79.87,79.34,0.03,0.5
"D","12/19/2019",02,"4849","LD.GE_CO_14115 1X LD","NETWORK NODE",78.03,79.34,0.03,-1.34
"D","12/19/2019",02,"4850","LD.GE_CO_14115 2X LD","NETWORK NODE",78.03,79.34,0.03,-1.34
"D","12/19/2019",02,"4851","LD.HANOVER 23  1690 LD","NETWORK NODE",79.78,79.34,0.03,0.41
"D","12/19/2019",02,"4852","LD.HANOVER 23  1355 LD","NETWORK NODE",80.06,79.34,0.03,0.69
"D","12/19/2019",02,"4854","LD.HAWKINS 13.8110A LD","NETWORK NODE",78.4,79.34,0.03,-0.97
"D","12/19/2019",02,"4856","LD.HAWKINS 13.8110B LD","NETWORK NODE",78.4,79.34,0.03,-0.97
"D","12/19/2019",02,"4858","LD.HIGH_ST 14.4510 LD  ","NETWORK NODE",79.66,79.34,0.03,0.29
"D","12/19/2019",02,"4859","LD.HIGH_ST 14.4511 LD  ","NETWORK NODE",79.66,79.34,0.03,0.29
"D","12/19/2019",02,"4862","LD.HOBRT_ST13.81X LD","NETWORK NODE",79.0,79.34,0.03,-0.37
"D","12/19/2019",02,"4863","LD.HOBRT_ST13.82X LD","NETWORK NODE",78.99,79.34,0.03,-0.38
"D","12/19/2019",02,"4864","LD.HYDE_PRK13.8110A","NETWORK NODE",80.28,79.34,0.03,0.91
"D","12/19/2019",02,"4866","LD.HYDE_PRK13.8110B","NETWORK NODE",80.28,79.34,0.03,0.91
"D","12/19/2019",02,"4868","LD.IBM     115 K21 LD","NETWORK NODE",77.36,79.34,0.03,-2.01
"D","12/19/2019",02,"4870","LD.IBM     115 K24 LD","NETWORK NODE",77.43,79.34,0.03,-1.94
"D","12/19/2019",02,"4874","LD.KNGSTNAB13.8110A LD","NETWORK NODE",79.64,79.34,0.03,0.27
"D","12/19/2019",02,"4876","LD.KNGSTNAB13.8110B LD","NETWORK NODE",79.64,79.34,0.03,0.27
"D","12/19/2019",02,"4878","LD.MAYNARD 13.8110A LD","NETWORK NODE",80.66,79.34,0.03,1.29
"D","12/19/2019",02,"4879","LD.MAYNARD 13.8110B LD","NETWORK NODE",80.66,79.34,0.03,1.29
"D","12/19/2019",02,"4880","LD.MIDDL_ST13.8T1 LD","NETWORK NODE",79.12,79.34,0.03,-0.25
"D","12/19/2019",02,"4881","LD.MIDDL_ST13.8T2 LD","NETWORK NODE",79.12,79.34,0.03,-0.25
"D","12/19/2019",02,"4882","LD.MIDLBORO14.4","NETWORK NODE",81.08,79.34,0.03,1.71
"D","12/19/2019",02,"4885","LD.NEWTON  13.8","NETWORK NODE",80.27,79.34,0.03,0.9
"D","12/19/2019",02,"4891","LD.N_WOBURN13.8110A LD","NETWORK NODE",79.54,79.34,0.03,0.17
"D","12/19/2019",02,"4892","LD.N_WOBURN13.8110B LD","NETWORK NODE",79.58,79.34,0.03,0.21
"D","12/19/2019",02,"4893","LD.OLD_BAPT12.5T1 LD","NETWORK NODE",80.55,79.34,0.03,1.18
"D","12/19/2019",02,"4894","LD.OLD_BAPT12.5T2 LD","NETWORK NODE",80.45,79.34,0.03,1.08
"D","12/19/2019",02,"4895","LD.PROSPCT 69  1X LD","NETWORK NODE",79.67,79.34,0.03,0.3
"D","12/19/2019",02,"4896","LD.PROSPCT 69  2X LD","NETWORK NODE",79.67,79.34,0.03,0.3
"D","12/19/2019",02,"4897","LD.RIDGEFLD13.82X LD","NETWORK NODE",79.37,79.34,0.03,0.0
"D","12/19/2019",02,"4898","LD.RIDGEFLD13.83X LD","NETWORK NODE",79.37,79.34,0.03,0.0
"D","12/19/2019",02,"4899","LD.RIVERSDE23  1X LD","NETWORK NODE",80.72,79.34,0.03,1.35
"D","12/19/2019",02,"4901","LD.RIVERSDE23  3X LD","NETWORK NODE",80.72,79.34,0.03,1.35
"D","12/19/2019",02,"4902","LD.SNOW_ST 13.2T1 LD","NETWORK NODE",80.47,79.34,0.03,1.1
"D","12/19/2019",02,"4903","LD.SNOW_ST 13.2T2 LD","NETWORK NODE",80.47,79.34,0.03,1.1
"D","12/19/2019",02,"4904","LD.SOKANSET23  T1 LD","NETWORK NODE",80.23,79.34,0.03,0.86
"D","12/19/2019",02,"4905","LD.SOKANSET23  T2 LD","NETWORK NODE",80.23,79.34,0.03,0.86
"D","12/19/2019",02,"4906","LD.UNCASVIL13.21X LD","NETWORK NODE",79.87,79.34,0.03,0.5
"D","12/19/2019",02,"4907","LD.UNCASVIL13.22X LD","NETWORK NODE",79.87,79.34,0.03,0.5
"D","12/19/2019",02,"4908","LD.WAKEFLD 13.8  ","NETWORK NODE",78.79,79.34,0.03,-0.58
"D","12/19/2019",02,"4910","LD.WARREN  12.5T1 LD","NETWORK NODE",80.41,79.34,0.03,1.04
"D","12/19/2019",02,"4911","LD.WARREN  12.5T2 LD","NETWORK NODE",80.77,79.34,0.03,1.4
"D","12/19/2019",02,"4912","LD.WARREN  23  T5 LD","NETWORK NODE",80.77,79.34,0.03,1.4
"D","12/19/2019",02,"4913","LD.WARREN  23  T6 LD","NETWORK NODE",80.41,79.34,0.03,1.04
"D","12/19/2019",02,"4914","LD.WILMATC 27.61X2 LD","NETWORK NODE",80.03,79.34,0.03,0.66
"D","12/19/2019",02,"4915","LD.WILMATC 27.62X2 LD","NETWORK NODE",80.03,79.34,0.03,0.66
"D","12/19/2019",02,"4916","LD.W_ANDOVR34.5T10 LD","NETWORK NODE",78.77,79.34,0.03,-0.6
"D","12/19/2019",02,"4917","LD.W_ANDOVR34.5T20 LD","NETWORK NODE",78.78,79.34,0.03,-0.59
"D","12/19/2019",02,"4919","LD.W_POND  23   ","NETWORK NODE",80.84,79.34,0.03,1.47
"D","12/19/2019",02,"5779","LD.ROCKY_RV13.8","NETWORK NODE",79.22,79.34,0.03,-0.15
"D","12/19/2019",02,"6352","HC.AYER    115","HUB NODE",79.01,79.34,0.03,-0.36
"D","12/19/2019",02,"6353","HC.CARPTRHL115","HUB NODE",80.47,79.34,0.03,1.1
"D","12/19/2019",02,"6354","HC.CARPTRHL345","HUB NODE",80.32,79.34,0.03,0.95
"D","12/19/2019",02,"6355","HC.LUDLOW  345","HUB NODE",80.65,79.34,0.03,1.28
"D","12/19/2019",02,"6356","HC.MILLBURY115","HUB NODE",81.02,79.34,0.03,1.65
"D","12/19/2019",02,"6357","HC.MILLBURY345","HUB NODE",79.96,79.34,0.03,0.59
"D","12/19/2019",02,"6358","HC.NRTHBORO115","HUB NODE",82.01,79.34,0.03,2.64
"D","12/19/2019",02,"6359","HC.PRAT_J  115","HUB NODE",79.52,79.34,0.03,0.15
"D","12/19/2019",02,"6360","HC.PRAT_J  230","HUB NODE",79.45,79.34,0.03,0.08
"D","12/19/2019",02,"6361","HC.ROLF_AVE13.8","HUB NODE",80.36,79.34,0.03,0.99
"D","12/19/2019",02,"6362","HC.SANDY_PD115","HUB NODE",78.77,79.34,0.03,-0.6
"D","12/19/2019",02,"6363","HC.SANDY_PD345","HUB NODE",78.66,79.34,0.03,-0.71
"D","12/19/2019",02,"6364","HC.WACHUS  115","HUB NODE",79.62,79.34,0.03,0.25
"D","12/19/2019",02,"6367","HC.NORTHFLD345","HUB NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"6368","HC.BARRE   13.8","HUB NODE",80.27,79.34,0.03,0.9
"D","12/19/2019",02,"6369","HC.BLOMNGDL13.8","HUB NODE",80.96,79.34,0.03,1.59
"D","12/19/2019",02,"6370","HC.E_MAIN_S13.8","HUB NODE",81.9,79.34,0.03,2.53
"D","12/19/2019",02,"6371","HC.GREENDAL13.8","HUB NODE",80.09,79.34,0.03,0.72
"D","12/19/2019",02,"6372","HC.LITTLRST13.2","HUB NODE",80.82,79.34,0.03,1.45
"D","12/19/2019",02,"6373","HC.LUDLOW  13.8","HUB NODE",80.8,79.34,0.03,1.43
"D","12/19/2019",02,"6374","HC.NASHUA  13.8","HUB NODE",80.34,79.34,0.03,0.97
"D","12/19/2019",02,"6375","HC.N_OXFORD13.2","HUB NODE",80.73,79.34,0.03,1.36
"D","12/19/2019",02,"6376","HC.PALMER  13.2","HUB NODE",80.98,79.34,0.03,1.61
"D","12/19/2019",02,"6377","HC.PAXTON  115","HUB NODE",80.84,79.34,0.03,1.47
"D","12/19/2019",02,"6378","HC.STERLING13.8","HUB NODE",79.54,79.34,0.03,0.17
"D","12/19/2019",02,"6379","HC.THORNDIK13.2","HUB NODE",80.91,79.34,0.03,1.54
"D","12/19/2019",02,"6380","HC.VERNONHL13.8    ","HUB NODE",80.96,79.34,0.03,1.59
"D","12/19/2019",02,"6381","HC.WBSTR_ST13.8","HUB NODE",81.16,79.34,0.03,1.79
"D","12/19/2019",02,"6382","HC.WENDLDPT13.8","HUB NODE",78.91,79.34,0.03,-0.46
"D","12/19/2019",02,"6383","HC.WYMNGRDN115","HUB NODE",81.28,79.34,0.03,1.91
"D","12/19/2019",02,"6384","HC.W_BOYLST13.8","HUB NODE",79.71,79.34,0.03,0.34
"D","12/19/2019",02,"6385","HC.W_CHRLTN13.2","HUB NODE",80.54,79.34,0.03,1.17
"D","12/19/2019",02,"6418","LD.HALVARSN345 SMDINTLD","NETWORK NODE",80.41,79.34,0.03,1.04
"D","12/19/2019",02,"6421","LD.SANDY_PD345 SMDINTLD","NETWORK NODE",78.66,79.34,0.03,-0.71
"D","12/19/2019",02,"7600","DR.CT_Eastern","DRRAZ",80.11,79.34,0.03,0.74
"D","12/19/2019",02,"7601","DR.CT_Northern","DRRAZ",80.78,79.34,0.03,1.41
"D","12/19/2019",02,"7602","DR.CT_Norwalk-Stamford","DRRAZ",79.41,79.34,0.03,0.04
"D","12/19/2019",02,"7603","DR.CT_Western_SWCT","DRRAZ",79.6,79.34,0.03,0.23
"D","12/19/2019",02,"7604","DR.CT_Western","DRRAZ",80.69,79.34,0.03,1.32
"D","12/19/2019",02,"7605","DR.ME_Bangor_Hydro","DRRAZ",73.74,79.34,0.03,-5.63
"D","12/19/2019",02,"7606","DR.ME_Maine","DRRAZ",74.82,79.34,0.03,-4.55
"D","12/19/2019",02,"7607","DR.ME_Portland","DRRAZ",77.36,79.34,0.03,-2.01
"D","12/19/2019",02,"7608","DR.MA_Boston","DRRAZ",79.65,79.34,0.03,0.28
"D","12/19/2019",02,"7609","DR.MA_North_Shore","DRRAZ",78.73,79.34,0.03,-0.64
"D","12/19/2019",02,"7610","DR.NH_New_Hampshire","DRRAZ",77.55,79.34,-0.1,-1.69
"D","12/19/2019",02,"7611","DR.NH_Seacoast","DRRAZ",78.34,79.34,0.03,-1.03
"D","12/19/2019",02,"7612","DR.MA_Lower_SEMA","DRRAZ",81.47,79.34,0.03,2.1
"D","12/19/2019",02,"7613","DR.MA_SEMA","DRRAZ",80.68,79.34,0.03,1.31
"D","12/19/2019",02,"7614","DR.VT_Northwest_Vermont","DRRAZ",76.08,79.34,-0.62,-2.64
"D","12/19/2019",02,"7615","DR.VT_Vermont","DRRAZ",78.96,79.34,0.03,-0.41
"D","12/19/2019",02,"7616","DR.MA_Central","DRRAZ",80.03,79.34,0.03,0.66
"D","12/19/2019",02,"7617","DR.MA_Springfield","DRRAZ",81.16,79.34,0.03,1.79
"D","12/19/2019",02,"7618","DR.MA_Western","DRRAZ",79.81,79.34,0.03,0.44
"D","12/19/2019",02,"7619","DR.RI_Rhode_Island","DRRAZ",80.87,79.34,0.03,1.5
"D","12/19/2019",02,"10033","LD.BURTT_RD13.2","NETWORK NODE",78.89,79.34,0.03,-0.48
"D","12/19/2019",02,"10034","LD.TUNNEL  69","NETWORK NODE",79.98,79.34,0.03,0.61
"D","12/19/2019",02,"10037","LD.POWERSVL115","NETWORK NODE",72.2,79.34,0.03,-7.17
"D","12/19/2019",02,"10038","LD.GREATBAY34.5","NETWORK NODE",78.67,79.34,0.03,-0.7
"D","12/19/2019",02,"10039","LD.PORTSMTH34.5","NETWORK NODE",77.98,79.34,0.03,-1.39
"D","12/19/2019",02,"10178","LD.DEBLOIS 34.5","NETWORK NODE",74.09,79.34,0.03,-5.28
"D","12/19/2019",02,"10341","LD.BEVERLY 13.2","NETWORK NODE",78.76,79.34,0.03,-0.61
"D","12/19/2019",02,"10344","LD.GOLDN_RK23","NETWORK NODE",78.56,79.34,0.03,-0.81
"D","12/19/2019",02,"10349","UN.KENDALL 13.8KND3","NETWORK NODE",79.24,79.34,0.03,-0.13
"D","12/19/2019",02,"10424","UN.BERLN_NH22  BERP","NETWORK NODE",57.78,79.34,-10.56,-11.0
"D","12/19/2019",02,"10426","LD.TORRNGTN115","NETWORK NODE",80.51,79.34,0.03,1.14
"D","12/19/2019",02,"10472","LD.ROLF_AVE13.8","NETWORK NODE",80.36,79.34,0.03,0.99
"D","12/19/2019",02,"10474","LD.DEXTR_RI13.8","NETWORK NODE",84.13,79.34,0.03,4.76
"D","12/19/2019",02,"10494","LD.TAFTS_CR34.5","NETWORK NODE",77.71,79.34,0.03,-1.66
"D","12/19/2019",02,"10512","LD.CHALLENG34.5","NETWORK NODE",75.87,79.34,0.03,-3.5
"D","12/19/2019",02,"10556","LD.ELLIS_AV14.4","NETWORK NODE",80.49,79.34,0.03,1.12
"D","12/19/2019",02,"10571","LD.OAK_ST  23","NETWORK NODE",81.29,79.34,0.03,1.92
"D","12/19/2019",02,"10602","LD.RAYNHAM 13.8","NETWORK NODE",81.34,79.34,0.03,1.97
"D","12/19/2019",02,"10603","LD.WESTFORD13.2","NETWORK NODE",78.82,79.34,0.03,-0.55
"D","12/19/2019",02,"10683","LD.BELL_RK 34.5","NETWORK NODE",82.72,79.34,0.03,3.35
"D","12/19/2019",02,"10684","LD.JOHNSTON12.5","NETWORK NODE",79.92,79.34,0.03,0.55
"D","12/19/2019",02,"10813","LD.FRNKLNSQ12.5","NETWORK NODE",80.25,79.34,0.03,0.88
"D","12/19/2019",02,"10831","LD.COLBURN 13.8","NETWORK NODE",79.71,79.34,0.03,0.34
"D","12/19/2019",02,"10846","LD.FRIVR_ME12.5","NETWORK NODE",77.4,79.34,0.03,-1.97
"D","12/19/2019",02,"10850","LD.BEDFORD 34.5","NETWORK NODE",78.14,79.34,0.03,-1.23
"D","12/19/2019",02,"10888","LD.KILVERT 12.5","NETWORK NODE",80.23,79.34,0.03,0.86
"D","12/19/2019",02,"10906","LD.SHUNOCK 13.8","NETWORK NODE",81.04,79.34,0.03,1.67
"D","12/19/2019",02,"10959","UN.JOHNSTON23  JLF2","NETWORK NODE",79.94,79.34,0.03,0.57
"D","12/19/2019",02,"11136","LD.E_CAMBRG13.8","NETWORK NODE",79.24,79.34,0.03,-0.13
"D","12/19/2019",02,"11413","LD.BRENTWOD34.5","NETWORK NODE",78.55,79.34,0.03,-0.82
"D","12/19/2019",02,"11424","UN.RUMFD_FL11.5RUMH","NETWORK NODE",74.09,79.34,0.03,-5.28
"D","12/19/2019",02,"11710","LD.CHELSEA 13.8","NETWORK NODE",78.76,79.34,0.03,-0.61
"D","12/19/2019",02,"11713","LD.SOTHNGTN13.8","NETWORK NODE",79.78,79.34,0.03,0.41
"D","12/19/2019",02,"11727","LD.PEACABLE13.8","NETWORK NODE",79.37,79.34,0.03,0.0
"D","12/19/2019",02,"11761","AR.BEARSWMP13.8BSW1P","NETWORK NODE",77.9,79.34,0.03,-1.47
"D","12/19/2019",02,"11762","AR.BEARSWMP13.8BSW2P","NETWORK NODE",77.9,79.34,0.03,-1.47
"D","12/19/2019",02,"11764","AR.ROCKY_RV13.8ROCKP","NETWORK NODE",79.22,79.34,0.03,-0.15
"D","12/19/2019",02,"11842","UN.WATERSDE13.8WTSD","NETWORK NODE",79.57,79.34,0.03,0.2
"D","12/19/2019",02,"11846","LD.RAILYARD23","NETWORK NODE",78.74,79.34,0.03,-0.63
"D","12/19/2019",02,"12104","LD.MELROSE 13.8","NETWORK NODE",78.81,79.34,0.03,-0.56
"D","12/19/2019",02,"12176","LD.PLUMTREE13.8","NETWORK NODE",79.14,79.34,0.03,-0.23
"D","12/19/2019",02,"12504","UN.DEVON   13.2DV15","NETWORK NODE",79.36,79.34,0.03,-0.01
"D","12/19/2019",02,"12505","UN.LAUREL  13.8MI12","NETWORK NODE",79.87,79.34,0.03,0.5
"D","12/19/2019",02,"12510","UN.HIGHGATE13.8SWC1","NETWORK NODE",66.15,79.34,-6.11,-7.08
"D","12/19/2019",02,"12511","UN.HIGHGATE13.8SWC2","NETWORK NODE",66.15,79.34,-6.11,-7.08
"D","12/19/2019",02,"12529","UN.HOOSAC  69  HOSW","NETWORK NODE",77.55,79.34,0.03,-1.82
"D","12/19/2019",02,"12530","UN.SHEFIELD34.5SHEF","NETWORK NODE",61.4,79.34,-12.3,-5.64
"D","12/19/2019",02,"12551","UN.KIBBY   34.5KIBY","NETWORK NODE",71.31,79.34,0.03,-8.06
"D","12/19/2019",02,"12564","UN.WATERBRY13.8WBRY","NETWORK NODE",78.89,79.34,0.03,-0.48
"D","12/19/2019",02,"13515","UN.PIERCE  13.8ALP","NETWORK NODE",80.34,79.34,0.03,0.97
"D","12/19/2019",02,"13627","LD.ME_YK   13.2","NETWORK NODE",75.85,79.34,0.03,-3.52
"D","12/19/2019",02,"13673","UN.BRIGHTON13.8MAT1","NETWORK NODE",79.61,79.34,0.03,0.24
"D","12/19/2019",02,"13675","UN.BRIGHTON13.8MAT2","NETWORK NODE",79.61,79.34,0.03,0.24
"D","12/19/2019",02,"13692","LD.W_KENNEB115","NETWORK NODE",77.32,79.34,0.03,-2.05
"D","12/19/2019",02,"13703","UN.JAY     13.8VCG1","NETWORK NODE",73.84,79.34,0.03,-5.53
"D","12/19/2019",02,"13704","UN.JAY     13.8VCG2","NETWORK NODE",73.84,79.34,0.03,-5.53
"D","12/19/2019",02,"13705","UN.JAY     13.8VCG3","NETWORK NODE",73.84,79.34,0.03,-5.53
"D","12/19/2019",02,"13951","LD.KIMBL_RD34.5","NETWORK NODE",75.62,79.34,0.03,-3.75
"D","12/19/2019",02,"14065","LD.MILLBURY13.8","NETWORK NODE",81.02,79.34,0.03,1.65
"D","12/19/2019",02,"14087","UN.COLBURN 13.8MAT3","NETWORK NODE",79.71,79.34,0.03,0.34
"D","12/19/2019",02,"14157","UN.COSCOB  13.8CC13","NETWORK NODE",79.62,79.34,0.03,0.25
"D","12/19/2019",02,"14158","UN.COSCOB  13.8CC14","NETWORK NODE",79.62,79.34,0.03,0.25
"D","12/19/2019",02,"14167","LD.VERGENNE34.5","NETWORK NODE",78.87,79.34,0.03,-0.5
"D","12/19/2019",02,"14174","LD.WARD_HIL13.2","NETWORK NODE",78.25,79.34,0.03,-1.12
"D","12/19/2019",02,"14177","UN.WESTBRK 18.0WE1A","NETWORK NODE",77.01,79.34,0.03,-2.36
"D","12/19/2019",02,"14178","UN.WESTBRK 18.0WE1B","NETWORK NODE",77.01,79.34,0.03,-2.36
"D","12/19/2019",02,"14211","UN.PEMIGWAS34.5ALEX","NETWORK NODE",76.32,79.34,0.03,-3.05
"D","12/19/2019",02,"14217","UN.NORTHFLD13.8NFD1","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14218","UN.NORTHFLD13.8NFD2","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14219","UN.NORTHFLD13.8NFD3","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14220","UN.NORTHFLD13.8NFD4","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14224","AR.NORTHFLD13.8NFD1P","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14225","AR.NORTHFLD13.8NFD2P","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14226","AR.NORTHFLD13.8NFD3P","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14227","AR.NORTHFLD13.8NFD4P","NETWORK NODE",78.85,79.34,0.03,-0.52
"D","12/19/2019",02,"14595","UN.PARIS   34.5GRPW","NETWORK NODE",56.52,79.34,-10.56,-12.26
"D","12/19/2019",02,"14614","UN.KLEEN   18.0KLEN","NETWORK NODE",79.94,79.34,0.03,0.57
"D","12/19/2019",02,"14665","UN.ROXBURY 34.5RCHW","NETWORK NODE",74.09,79.34,0.03,-5.28
"D","12/19/2019",02,"14796","LD.MUSSEYRD34.5","NETWORK NODE",77.21,79.34,0.03,-2.16
"D","12/19/2019",02,"14801","UN.MONTAGUE13.8CABT","NETWORK NODE",78.93,79.34,0.03,-0.44
"D","12/19/2019",02,"14808","UN.MONTAGUE13.8TURN","NETWORK NODE",78.93,79.34,0.03,-0.44
"D","12/19/2019",02,"14816","UN.NORWALK 27.6NOR1","NETWORK NODE",79.22,79.34,0.03,-0.15
"D","12/19/2019",02,"14817","UN.NORWALK 27.6NOR2","NETWORK NODE",79.22,79.34,0.03,-0.15
"D","12/19/2019",02,"14818","UN.NORWALK 27.6NOR3","NETWORK NODE",79.22,79.34,0.03,-0.15
