Year,Month,Day,Hour,Minute,GHI,Dew Point,Surface Albedo,Relative Humidity,Temperature
2018,1,1,0,0,0,-13.8,0.5,94.49,-13.100000000000001
2018,1,1,0,30,0,-13.8,0.5,95.26,-13.200000000000001
2018,1,1,1,0,0,-13.8,0.5,95.25,-13.200000000000001
2018,1,1,1,30,0,-13.8,0.5,96.03,-13.3
2018,1,1,2,0,0,-13.8,0.5,96.52,-13.4
2018,1,1,2,30,0,-13.8,0.5,96.52,-13.4
2018,1,1,3,0,0,-13.9,0.5,96.67,-13.5
2018,1,1,3,30,0,-13.9,0.5,97.46000000000001,-13.600000000000001
2018,1,1,4,0,0,-14.0,0.5,97.72,-13.700000000000001
2018,1,1,4,30,0,-14.0,0.5,98.52,-13.8
2018,1,1,5,0,0,-14.100000000000001,0.5,98.61,-13.9
2018,1,1,5,30,0,-14.100000000000001,0.5,99.42,-14.0
2018,1,1,6,0,0,-14.200000000000001,0.5,99.44,-14.100000000000001
2018,1,1,6,30,0,-14.200000000000001,0.5,100.0,-14.200000000000001
2018,1,1,7,0,0,-14.200000000000001,0.5,99.81,-14.200000000000001
2018,1,1,7,30,12,-14.200000000000001,0.5,95.03,-13.600000000000001
2018,1,1,8,0,54,-13.9,0.5,92.99,-13.0
2018,1,1,8,30,114,-13.9,0.5,85.78,-12.0
2018,1,1,9,0,180,-13.200000000000001,0.5,84.52,-11.100000000000001
2018,1,1,9,30,248,-13.200000000000001,0.5,80.59,-10.5
2018,1,1,10,0,308,-12.9,0.5,79.24,-10.0
2018,1,1,10,30,356,-12.9,0.5,76.10000000000001,-9.5
2018,1,1,11,0,395,-12.700000000000001,0.5,74.64,-9.0
2018,1,1,11,30,416,-12.700000000000001,0.5,72.35000000000001,-8.6
2018,1,1,12,0,419,-12.5,0.5,71.12,-8.200000000000001
2018,1,1,12,30,412,-12.5,0.5,70.02,-8.0
2018,1,1,13,0,391,-12.4,0.5,69.72,-7.800000000000001
2018,1,1,13,30,352,-12.4,0.5,69.18,-7.7
2018,1,1,14,0,302,-12.200000000000001,0.5,69.54,-7.6000000000000005
2018,1,1,14,30,243,-12.200000000000001,0.5,70.08,-7.7
2018,1,1,15,0,178,-12.100000000000001,0.5,70.59,-7.7
2018,1,1,15,30,111,-12.100000000000001,0.5,72.81,-8.1
2018,1,1,16,0,50,-12.4,0.5,72.97,-8.4
2018,1,1,16,30,7,-12.4,0.5,74.19,-8.6
2018,1,1,17,0,0,-12.700000000000001,0.5,74.16,-8.9
2018,1,1,17,30,0,-12.700000000000001,0.5,74.74,-9.0
2018,1,1,18,0,0,-12.8,0.5,75.26,-9.200000000000001
2018,1,1,18,30,0,-12.8,0.5,75.26,-9.200000000000001
2018,1,1,19,0,0,-12.9,0.5,77.37,-9.700000000000001
2018,1,1,19,30,0,-12.9,0.5,78.60000000000001,-9.9
2018,1,1,20,0,0,-12.9,0.5,79.27,-10.0
2018,1,1,20,30,0,-12.9,0.5,78.57000000000001,-9.9
2018,1,1,21,0,0,-12.5,0.5,80.54,-9.8
2018,1,1,21,30,0,-12.5,0.5,79.91,-9.700000000000001
2018,1,1,22,0,0,-12.0,0.5,82.78,-9.600000000000001
2018,1,1,22,30,0,-12.0,0.5,82.78,-9.600000000000001
2018,1,1,23,0,0,-11.700000000000001,0.5,85.46000000000001,-9.700000000000001
2018,1,1,23,30,0,-11.700000000000001,0.5,86.14,-9.8
2018,1,2,0,0,0,-11.600000000000001,0.5,86.89,-9.8
2018,1,2,0,30,0,-11.600000000000001,0.5,86.98,-9.8
2018,1,2,1,0,0,-11.5,0.5,88.15,-9.9
2018,1,2,1,30,0,-11.5,0.5,87.46000000000001,-9.8
2018,1,2,2,0,0,-11.4,0.5,87.61,-9.700000000000001
2018,1,2,2,30,0,-11.4,0.5,86.93,-9.600000000000001
2018,1,2,3,0,0,-11.4,0.5,86.35000000000001,-9.5
2018,1,2,3,30,0,-11.3,0.5,87.11,-9.600000000000001
2018,1,2,4,0,0,-11.8,0.5,83.88,-9.600000000000001
2018,1,2,4,30,0,-11.8,0.5,85.21000000000001,-9.8
2018,1,2,5,0,0,-12.200000000000001,0.5,83.18,-9.9
2018,1,2,5,30,0,-12.200000000000001,0.5,84.59,-10.100000000000001
2018,1,2,6,0,0,-12.4,0.5,84.72,-10.3
2018,1,2,6,30,0,-12.4,0.5,86.07000000000001,-10.5
2018,1,2,7,0,0,-12.4,0.5,87.53,-10.700000000000001
2018,1,2,7,30,12,-12.4,0.5,84.21000000000001,-10.200000000000001
2018,1,2,8,0,54,-11.700000000000001,0.5,84.92,-9.600000000000001
2018,1,2,8,30,113,-11.700000000000001,0.5,79.14,-8.700000000000001
2018,1,2,9,0,179,-10.600000000000001,0.5,80.22,-7.800000000000001
2018,1,2,9,30,249,-10.600000000000001,0.5,76.58,-7.2
2018,1,2,10,0,307,-10.0,0.5,76.82000000000001,-6.6000000000000005
2018,1,2,10,30,353,-10.0,0.5,74.43,-6.2
2018,1,2,11,0,390,-9.5,0.5,74.76,-5.7
2018,1,2,11,30,408,-9.5,0.5,72.46000000000001,-5.300000000000001
2018,1,2,12,0,413,-9.0,0.5,72.94,-4.9
2018,1,2,12,30,412,-9.0,0.5,70.71000000000001,-4.5
2018,1,2,13,0,392,-8.6,0.5,70.93,-4.1000000000000005
2018,1,2,13,30,351,-8.6,0.5,69.88,-3.9000000000000004
2018,1,2,14,0,302,-8.3,0.5,70.61,-3.7
2018,1,2,14,30,241,-8.3,0.5,71.60000000000001,-3.9000000000000004
2018,1,2,15,0,180,-8.200000000000001,0.5,72.82000000000001,-4.0
2018,1,2,15,30,114,-8.200000000000001,0.5,76.18,-4.6000000000000005
2018,1,2,16,0,53,-8.700000000000001,0.5,76.55,-5.2
2018,1,2,16,30,8,-8.700000000000001,0.5,79.51,-5.7
2018,1,2,17,0,0,-9.0,0.5,79.64,-6.1000000000000005
2018,1,2,17,30,0,-9.0,0.5,80.86,-6.300000000000001
2018,1,2,18,0,0,-9.200000000000001,0.5,81.93,-6.6000000000000005
2018,1,2,18,30,0,-9.200000000000001,0.5,81.93,-6.6000000000000005
2018,1,2,19,0,0,-9.4,0.5,83.23,-7.0
2018,1,2,19,30,0,-9.4,0.5,84.53,-7.2
2018,1,2,20,0,0,-9.5,0.5,84.65,-7.4
2018,1,2,20,30,0,-9.5,0.5,85.97,-7.6000000000000005
2018,1,2,21,0,0,-9.700000000000001,0.5,85.4,-7.7
2018,1,2,21,30,0,-9.700000000000001,0.5,86.73,-7.9
2018,1,2,22,0,0,-9.9,0.5,86.98,-8.1
2018,1,2,22,30,0,-9.9,0.5,88.34,-8.3
2018,1,2,23,0,0,-10.100000000000001,0.5,88.5,-8.5
2018,1,2,23,30,0,-10.100000000000001,0.5,89.9,-8.700000000000001
2018,1,3,0,0,0,-10.3,0.5,89.77,-8.9
2018,1,3,0,30,0,-10.3,0.5,91.19,-9.1
2018,1,3,1,0,0,-10.5,0.5,91.18,-9.3
2018,1,3,1,30,0,-10.5,0.5,92.62,-9.5
2018,1,3,2,0,0,-10.600000000000001,0.5,92.2,-9.600000000000001
2018,1,3,2,30,0,-10.600000000000001,0.5,92.93,-9.700000000000001
2018,1,3,3,0,0,-10.8,0.5,92.5,-9.8
2018,1,3,3,30,0,-10.8,0.5,92.5,-9.8
2018,1,3,4,0,0,-11.0,0.5,91.83,-9.9
2018,1,3,4,30,0,-11.0,0.5,92.56,-10.0
2018,1,3,5,0,0,-11.200000000000001,0.5,90.66,-10.0
2018,1,3,5,30,0,-11.200000000000001,0.5,91.38,-10.100000000000001
2018,1,3,6,0,0,-11.600000000000001,0.5,89.71000000000001,-10.200000000000001
2018,1,3,6,30,0,-11.600000000000001,0.5,90.42,-10.3
2018,1,3,7,0,0,-11.9,0.5,88.62,-10.4
2018,1,3,7,30,12,-11.9,0.5,84.51,-9.8
2018,1,3,8,0,56,-12.200000000000001,0.5,78.37,-9.1
2018,1,3,8,30,118,-12.200000000000001,0.5,72.49,-8.1
2018,1,3,9,0,185,-12.0,0.5,67.83,-7.1000000000000005
2018,1,3,9,30,257,-12.0,0.5,63.800000000000004,-6.300000000000001
2018,1,3,10,0,314,-11.8,0.5,61.24,-5.5
2018,1,3,10,30,341,-11.8,0.5,58.46,-4.9
2018,1,3,11,0,397,-11.700000000000001,0.5,56.53,-4.4
2018,1,3,11,30,421,-11.8,0.5,54.800000000000004,-4.0
2018,1,3,12,0,412,-11.5,0.5,54.370000000000005,-3.6
2018,1,3,12,30,369,-11.5,0.5,53.17,-3.3000000000000003
2018,1,3,13,0,359,-11.100000000000001,0.5,53.5,-3.0
2018,1,3,13,30,335,-11.100000000000001,0.5,52.71,-2.8000000000000003
2018,1,3,14,0,308,-10.4,0.5,54.74,-2.5
2018,1,3,14,30,240,-10.4,0.5,55.5,-2.7
2018,1,3,15,0,184,-10.600000000000001,0.5,55.800000000000004,-3.0
2018,1,3,15,30,119,-10.600000000000001,0.5,58.300000000000004,-3.6
2018,1,3,16,0,57,-12.200000000000001,0.5,54.15,-4.3
2018,1,3,16,30,11,-12.200000000000001,0.5,55.39,-4.6000000000000005
2018,1,3,17,0,0,-12.0,0.5,57.51,-4.9
2018,1,3,17,30,0,-12.0,0.5,55.75,-4.5
2018,1,3,18,0,0,-12.0,0.5,54.2,-4.1000000000000005
2018,1,3,18,30,0,-12.0,0.5,54.2,-4.1000000000000005
2018,1,3,19,0,0,-11.5,0.5,56.08,-4.0
2018,1,3,19,30,0,-11.5,0.5,56.5,-4.1000000000000005
2018,1,3,20,0,0,-10.3,0.5,62.67,-4.2
2018,1,3,20,30,0,-10.3,0.5,61.67,-4.0
2018,1,3,21,0,0,-8.8,0.5,68.18,-3.8000000000000003
2018,1,3,21,30,0,-8.8,0.5,66.67,-3.5
2018,1,3,22,0,0,-7.5,0.5,72.56,-3.3000000000000003
2018,1,3,22,30,0,-7.5,0.5,71.42,-3.1
2018,1,3,23,0,0,-6.1000000000000005,0.5,79.26,-3.0
2018,1,3,23,30,0,-6.1000000000000005,0.5,77.44,-2.7
2018,1,4,0,0,0,-4.800000000000001,0.5,83.88,-2.4000000000000004
2018,1,4,0,30,0,-4.800000000000001,0.5,83.8,-2.4000000000000004
2018,1,4,1,0,0,-4.1000000000000005,0.5,88.15,-2.4000000000000004
2018,1,4,1,30,0,-4.1000000000000005,0.5,90.04,-2.7
2018,1,4,2,0,0,-4.1000000000000005,0.5,91.73,-2.9000000000000004
2018,1,4,2,30,0,-4.1000000000000005,0.5,93.71000000000001,-3.2
2018,1,4,3,0,0,-4.3,0.5,93.5,-3.4000000000000004
2018,1,4,3,30,0,-4.3,0.5,94.81,-3.6
2018,1,4,4,0,0,-4.6000000000000005,0.5,93.82000000000001,-3.8000000000000003
2018,1,4,4,30,0,-4.7,0.5,95.14,-4.0
2018,1,4,5,0,0,-5.1000000000000005,0.5,93.75,-4.2
2018,1,4,5,30,0,-5.1000000000000005,0.5,92.86,-4.1000000000000005
2018,1,4,6,0,0,-5.300000000000001,0.5,91.34,-4.1000000000000005
2018,1,4,6,30,0,-5.300000000000001,0.5,91.94,-4.2
2018,1,4,7,0,0,-5.5,0.5,90.47,-4.2
2018,1,4,7,30,3,-5.5,0.5,91.06,-4.3
2018,1,4,8,0,9,-5.800000000000001,0.5,90.94,-4.5
2018,1,4,8,30,12,-5.800000000000001,0.5,90.17,-4.4
2018,1,4,9,0,16,-5.800000000000001,0.5,90.10000000000001,-4.4
2018,1,4,9,30,20,-5.800000000000001,0.5,90.01,-4.4
2018,1,4,10,0,48,-5.800000000000001,0.5,89.98,-4.4
2018,1,4,10,30,28,-5.800000000000001,0.5,89.98,-4.4
2018,1,4,11,0,32,-5.800000000000001,0.5,90.23,-4.4
2018,1,4,11,30,34,-5.800000000000001,0.5,90.13,-4.4
2018,1,4,12,0,38,-5.7,0.5,89.74,-4.3
2018,1,4,12,30,72,-5.7,0.5,89.74,-4.3
2018,1,4,13,0,75,-5.7,0.5,89.68,-4.3
2018,1,4,13,30,45,-5.7,0.5,89.68,-4.3
2018,1,4,14,0,42,-5.800000000000001,0.5,88.98,-4.3
2018,1,4,14,30,109,-5.800000000000001,0.5,89.65,-4.4
2018,1,4,15,0,74,-6.0,0.5,88.78,-4.4
2018,1,4,15,30,49,-6.0,0.5,88.87,-4.4
2018,1,4,16,0,28,-6.0,0.5,88.48,-4.4
2018,1,4,16,30,8,-6.0,0.5,87.81,-4.3
2018,1,4,17,0,0,-6.0,0.5,87.44,-4.2
2018,1,4,17,30,0,-6.0,0.5,87.53,-4.2
2018,1,4,18,0,0,-6.1000000000000005,0.5,86.8,-4.2
2018,1,4,18,30,0,-6.1000000000000005,0.5,86.8,-4.2
2018,1,4,19,0,0,-6.300000000000001,0.5,86.11,-4.3
2018,1,4,19,30,0,-6.300000000000001,0.5,86.76,-4.4
2018,1,4,20,0,0,-6.5,0.5,85.63,-4.5
2018,1,4,20,30,0,-6.5,0.5,86.93,-4.7
2018,1,4,21,0,0,-7.0,0.5,85.35000000000001,-4.9
2018,1,4,21,30,0,-7.0,0.5,87.31,-5.2
2018,1,4,22,0,0,-7.6000000000000005,0.5,85.13,-5.5
2018,1,4,22,30,0,-7.6000000000000005,0.5,88.43,-6.0
2018,1,4,23,0,0,-8.4,0.5,85.72,-6.4
2018,1,4,23,30,0,-8.4,0.5,89.07000000000001,-6.9
2018,1,5,0,0,0,-9.200000000000001,0.5,86.35000000000001,-7.300000000000001
2018,1,5,0,30,0,-9.200000000000001,0.5,89.15,-7.7
2018,1,5,1,0,0,-9.8,0.5,86.60000000000001,-8.0
2018,1,5,1,30,0,-9.8,0.5,89.42,-8.4
2018,1,5,2,0,0,-10.5,0.5,86.88,-8.700000000000001
2018,1,5,2,30,0,-10.5,0.5,89.73,-9.1
2018,1,5,3,0,0,-11.200000000000001,0.5,87.65,-9.5
2018,1,5,3,30,0,-11.200000000000001,0.5,89.83,-9.8
2018,1,5,4,0,0,-11.8,0.5,88.11,-10.200000000000001
2018,1,5,4,30,0,-11.8,0.5,90.23,-10.5
2018,1,5,5,0,0,-12.4,0.5,88.33,-10.8
2018,1,5,5,30,0,-12.4,0.5,90.47,-11.100000000000001
2018,1,5,6,0,0,-12.8,0.5,89.43,-11.4
2018,1,5,6,30,0,-12.8,0.5,90.15,-11.5
2018,1,5,7,0,0,-13.100000000000001,0.5,89.01,-11.700000000000001
2018,1,5,7,30,12,-13.100000000000001,0.5,89.01,-11.700000000000001
2018,1,5,8,0,53,-13.200000000000001,0.5,88.41,-11.700000000000001
2018,1,5,8,30,112,-13.200000000000001,0.5,87.7,-11.600000000000001
2018,1,5,9,0,178,-13.100000000000001,0.5,87.68,-11.5
2018,1,5,9,30,249,-13.100000000000001,0.5,86.29,-11.3
2018,1,5,10,0,311,-13.0,0.5,85.92,-11.100000000000001
2018,1,5,10,30,359,-13.0,0.5,84.56,-10.9
2018,1,5,11,0,398,-12.9,0.5,84.04,-10.700000000000001
2018,1,5,11,30,421,-12.9,0.5,83.37,-10.600000000000001
2018,1,5,12,0,428,-12.9,0.5,82.11,-10.4
2018,1,5,12,30,421,-12.9,0.5,82.11,-10.4
2018,1,5,13,0,401,-12.9,0.5,81.27,-10.3
2018,1,5,13,30,364,-12.9,0.5,81.27,-10.3
2018,1,5,14,0,314,-12.9,0.5,80.56,-10.200000000000001
2018,1,5,14,30,257,-12.9,0.5,81.28,-10.3
2018,1,5,15,0,188,-13.0,0.5,80.28,-10.3
2018,1,5,15,30,121,-13.0,0.5,80.99,-10.4
2018,1,5,16,0,58,-13.200000000000001,0.5,80.63,-10.5
2018,1,5,16,30,12,-13.200000000000001,0.5,80.71000000000001,-10.5
2018,1,5,17,0,0,-13.200000000000001,0.5,81.07000000000001,-10.600000000000001
2018,1,5,17,30,0,-13.200000000000001,0.5,81.15,-10.600000000000001
2018,1,5,18,0,0,-13.3,0.5,81.25,-10.700000000000001
2018,1,5,18,30,0,-13.3,0.5,81.25,-10.700000000000001
2018,1,5,19,0,0,-13.5,0.5,81.36,-10.9
2018,1,5,19,30,0,-13.5,0.5,82.01,-11.0
2018,1,5,20,0,0,-13.600000000000001,0.5,81.51,-11.100000000000001
2018,1,5,20,30,0,-13.600000000000001,0.5,82.9,-11.3
2018,1,5,21,0,0,-13.8,0.5,82.54,-11.4
2018,1,5,21,30,0,-13.8,0.5,83.87,-11.600000000000001
2018,1,5,22,0,0,-13.9,0.5,84.09,-11.8
2018,1,5,22,30,0,-13.9,0.5,86.22,-12.100000000000001
2018,1,5,23,0,0,-14.100000000000001,0.5,86.51,-12.3
2018,1,5,23,30,0,-14.100000000000001,0.5,87.21000000000001,-12.4
2018,1,6,0,0,0,-14.200000000000001,0.5,87.59,-12.600000000000001
2018,1,6,0,30,0,-14.200000000000001,0.5,88.39,-12.700000000000001
2018,1,6,1,0,0,-14.3,0.5,88.47,-12.8
2018,1,6,1,30,0,-14.3,0.5,89.18,-12.9
2018,1,6,2,0,0,-14.4,0.5,88.86,-12.9
2018,1,6,2,30,0,-14.4,0.5,89.59,-13.0
2018,1,6,3,0,0,-14.4,0.5,89.37,-13.0
2018,1,6,3,30,0,-14.4,0.5,89.37,-13.0
2018,1,6,4,0,0,-14.4,0.5,90.24,-13.100000000000001
2018,1,6,4,30,0,-14.3,0.5,89.60000000000001,-13.0
2018,1,6,5,0,0,-14.200000000000001,0.5,89.91,-12.9
2018,1,6,5,30,0,-14.200000000000001,0.5,89.19,-12.8
2018,1,6,6,0,0,-14.0,0.5,89.65,-12.700000000000001
2018,1,6,6,30,0,-14.0,0.5,88.93,-12.600000000000001
2018,1,6,7,0,0,-13.9,0.5,88.56,-12.4
2018,1,6,7,30,12,-13.9,0.5,87.23,-12.200000000000001
2018,1,6,8,0,56,-13.8,0.5,85.81,-11.9
2018,1,6,8,30,115,-13.8,0.5,85.12,-11.8
2018,1,6,9,0,181,-13.700000000000001,0.5,84.91,-11.700000000000001
2018,1,6,9,30,255,-13.700000000000001,0.5,84.24,-11.600000000000001
2018,1,6,10,0,316,-13.700000000000001,0.5,83.9,-11.5
2018,1,6,10,30,364,-13.700000000000001,0.5,83.23,-11.4
2018,1,6,11,0,399,-13.600000000000001,0.5,82.38,-11.200000000000001
2018,1,6,11,30,422,-13.600000000000001,0.5,81.73,-11.100000000000001
2018,1,6,12,0,429,-13.5,0.5,81.31,-10.9
2018,1,6,12,30,423,-13.5,0.5,80.67,-10.8
2018,1,6,13,0,400,-13.4,0.5,80.77,-10.700000000000001
2018,1,6,13,30,362,-13.4,0.5,80.77,-10.700000000000001
2018,1,6,14,0,313,-13.4,0.5,80.14,-10.600000000000001
2018,1,6,14,30,255,-13.3,0.5,81.5,-10.8
2018,1,6,15,0,186,-13.5,0.5,81.28,-10.9
2018,1,6,15,30,119,-13.5,0.5,82.58,-11.100000000000001
2018,1,6,16,0,57,-13.700000000000001,0.5,82.41,-11.3
2018,1,6,16,30,11,-13.700000000000001,0.5,83.07000000000001,-11.4
2018,1,6,17,0,0,-13.9,0.5,82.84,-11.600000000000001
2018,1,6,17,30,0,-13.9,0.5,84.26,-11.8
2018,1,6,18,0,0,-14.100000000000001,0.5,83.61,-11.9
2018,1,6,18,30,0,-14.100000000000001,0.5,83.61,-11.9
2018,1,6,19,0,0,-14.200000000000001,0.5,84.83,-12.200000000000001
2018,1,6,19,30,0,-14.200000000000001,0.5,85.51,-12.3
2018,1,6,20,0,0,-14.3,0.5,86.08,-12.5
2018,1,6,20,30,0,-14.3,0.5,87.56,-12.700000000000001
2018,1,6,21,0,0,-14.4,0.5,88.21000000000001,-12.9
2018,1,6,21,30,0,-14.4,0.5,89.66,-13.100000000000001
2018,1,6,22,0,0,-14.5,0.5,90.35000000000001,-13.3
2018,1,6,22,30,0,-14.5,0.5,91.09,-13.4
2018,1,6,23,0,0,-14.600000000000001,0.5,91.93,-13.600000000000001
2018,1,6,23,30,0,-14.600000000000001,0.5,93.54,-13.8
2018,1,7,0,0,0,-14.700000000000001,0.5,93.52,-13.9
2018,1,7,0,30,0,-14.700000000000001,0.5,94.28,-14.0
2018,1,7,1,0,0,-14.8,0.5,94.36,-14.100000000000001
2018,1,7,1,30,0,-14.8,0.5,95.92,-14.3
2018,1,7,2,0,0,-15.0,0.5,96.03,-14.5
2018,1,7,2,30,0,-15.0,0.5,97.62,-14.700000000000001
2018,1,7,3,0,0,-15.200000000000001,0.5,97.44,-14.9
2018,1,7,3,30,0,-15.200000000000001,0.5,99.88,-15.200000000000001
2018,1,7,4,0,0,-15.5,0.5,99.81,-15.5
2018,1,7,4,30,0,-15.9,0.5,100.0,-15.9
2018,1,7,5,0,0,-16.3,0.5,100.0,-16.3
2018,1,7,5,30,0,-16.5,0.5,100.0,-16.5
2018,1,7,6,0,0,-16.8,0.5,100.0,-16.8
2018,1,7,6,30,0,-16.8,0.5,100.0,-16.8
2018,1,7,7,0,0,-16.8,0.5,100.0,-16.8
2018,1,7,7,30,13,-16.400000000000002,0.5,99.04,-16.3
2018,1,7,8,0,63,-16.400000000000002,0.5,94.64,-15.700000000000001
2018,1,7,8,30,116,-16.400000000000002,0.5,86.5,-14.600000000000001
2018,1,7,9,0,176,-15.3,0.5,85.44,-13.4
2018,1,7,9,30,248,-15.3,0.5,80.72,-12.700000000000001
2018,1,7,10,0,309,-15.0,0.5,77.77,-11.9
2018,1,7,10,30,358,-15.0,0.5,75.32000000000001,-11.5
2018,1,7,11,0,397,-14.600000000000001,0.5,75.17,-11.100000000000001
2018,1,7,11,30,421,-14.600000000000001,0.5,72.24,-10.600000000000001
2018,1,7,12,0,423,-14.0,0.5,73.8,-10.200000000000001
2018,1,7,12,30,415,-14.0,0.5,71.44,-9.8
2018,1,7,13,0,395,-13.3,0.5,73.46000000000001,-9.4
2018,1,7,13,30,358,-13.3,0.5,71.69,-9.1
2018,1,7,14,0,311,-12.4,0.5,75.07000000000001,-8.8
2018,1,7,14,30,251,-12.4,0.5,75.07000000000001,-8.8
2018,1,7,15,0,186,-11.600000000000001,0.5,79.48,-8.700000000000001
2018,1,7,15,30,122,-11.600000000000001,0.5,82.65,-9.200000000000001
2018,1,7,16,0,60,-12.0,0.5,83.26,-9.700000000000001
2018,1,7,16,30,12,-12.0,0.5,85.25,-10.0
2018,1,7,17,0,0,-12.3,0.5,85.28,-10.3
2018,1,7,17,30,0,-12.3,0.5,83.28,-10.0
2018,1,7,18,0,0,-11.8,0.5,84.67,-9.700000000000001
2018,1,7,18,30,0,-11.8,0.5,84.67,-9.700000000000001
2018,1,7,19,0,0,-11.4,0.5,83.23,-9.1
2018,1,7,19,30,0,-11.4,0.5,83.23,-9.1
2018,1,7,20,0,0,-11.5,0.5,82.62,-9.1
2018,1,7,20,30,0,-11.5,0.5,83.27,-9.200000000000001
2018,1,7,21,0,0,-11.600000000000001,0.5,83.14,-9.3
2018,1,7,21,30,0,-11.600000000000001,0.5,81.85000000000001,-9.1
2018,1,7,22,0,0,-11.200000000000001,0.5,83.38,-8.9
2018,1,7,22,30,0,-11.200000000000001,0.5,81.37,-8.6
2018,1,7,23,0,0,-10.5,0.5,83.96000000000001,-8.3
2018,1,7,23,30,0,-10.5,0.5,82.67,-8.1
2018,1,8,0,0,0,-10.200000000000001,0.5,84.19,-8.0
2018,1,8,0,30,0,-10.200000000000001,0.5,83.54,-7.9
2018,1,8,1,0,0,-10.100000000000001,0.5,83.7,-7.800000000000001
2018,1,8,1,30,0,-10.100000000000001,0.5,83.06,-7.7
2018,1,8,2,0,0,-10.0,0.5,83.22,-7.6000000000000005
2018,1,8,2,30,0,-10.0,0.5,83.22,-7.6000000000000005
2018,1,8,3,0,0,-9.9,0.5,83.4,-7.6000000000000005
2018,1,8,3,30,0,-9.9,0.5,84.04,-7.7
2018,1,8,4,0,0,-10.100000000000001,0.5,83.01,-7.7
2018,1,8,4,30,0,-10.100000000000001,0.5,84.31,-7.9
2018,1,8,5,0,0,-10.3,0.5,83.89,-8.1
2018,1,8,5,30,0,-10.3,0.5,83.89,-8.1
2018,1,8,6,0,0,-10.3,0.5,84.23,-8.1
2018,1,8,6,30,0,-10.3,0.5,81.66,-7.7
2018,1,8,7,0,0,-9.8,0.5,83.13,-7.4
2018,1,8,7,30,8,-9.8,0.5,78.16,-6.6000000000000005
2018,1,8,8,0,35,-8.6,0.5,80.78,-5.800000000000001
2018,1,8,8,30,73,-8.6,0.5,77.18,-5.2
2018,1,8,9,0,89,-7.5,0.5,79.26,-4.5
2018,1,8,9,30,116,-7.6000000000000005,0.5,76.27,-4.0
2018,1,8,10,0,185,-6.800000000000001,0.5,77.76,-3.5
2018,1,8,10,30,229,-6.800000000000001,0.5,75.41,-3.1
2018,1,8,11,0,248,-6.300000000000001,0.5,76.45,-2.7
2018,1,8,11,30,248,-6.300000000000001,0.5,75.25,-2.5
2018,1,8,12,0,199,-5.7,0.5,76.68,-2.2
2018,1,8,12,30,189,-5.800000000000001,0.5,75.49,-2.0
2018,1,8,13,0,155,-5.2,0.5,77.12,-1.7000000000000002
2018,1,8,13,30,204,-5.2,0.5,76.48,-1.6
2018,1,8,14,0,147,-4.6000000000000005,0.5,79.27,-1.5
2018,1,8,14,30,139,-4.6000000000000005,0.5,79.27,-1.5
2018,1,8,15,0,57,-4.1000000000000005,0.5,82.15,-1.5
2018,1,8,15,30,52,-4.1000000000000005,0.5,81.55,-1.4000000000000001
2018,1,8,16,0,20,-3.6,0.5,84.78,-1.4000000000000001
2018,1,8,16,30,8,-3.6,0.5,84.16,-1.3
2018,1,8,17,0,0,-3.2,0.5,87.04,-1.3
2018,1,8,17,30,0,-3.2,0.5,87.68,-1.4000000000000001
2018,1,8,18,0,0,-2.7,0.5,90.72,-1.4000000000000001
2018,1,8,18,30,0,-2.7,0.5,90.72,-1.4000000000000001
2018,1,8,19,0,0,-2.4000000000000004,0.5,93.11,-1.4000000000000001
2018,1,8,19,30,0,-2.4000000000000004,0.5,92.43,-1.3
2018,1,8,20,0,0,-2.0,0.5,94.7,-1.3
2018,1,8,20,30,0,-2.0,0.5,94.01,-1.2000000000000002
2018,1,8,21,0,0,-1.8,0.5,95.9,-1.2000000000000002
2018,1,8,21,30,0,-1.8,0.5,95.9,-1.2000000000000002
2018,1,8,22,0,0,-1.8,0.5,96.03,-1.2000000000000002
2018,1,8,22,30,0,-1.8,0.5,96.74000000000001,-1.3
2018,1,8,23,0,0,-1.9000000000000001,0.5,96.94,-1.5
2018,1,8,23,30,0,-1.9000000000000001,0.5,98.38,-1.7000000000000002
2018,1,9,0,0,0,-2.3000000000000003,0.5,97.14,-1.9000000000000001
2018,1,9,0,30,0,-2.3000000000000003,0.5,99.32000000000001,-2.2
2018,1,9,1,0,0,-2.8000000000000003,0.5,97.60000000000001,-2.5
2018,1,9,1,30,0,-2.8000000000000003,0.5,99.8,-2.8000000000000003
2018,1,9,2,0,0,-3.4000000000000004,0.5,98.7,-3.2
2018,1,9,2,30,0,-3.4000000000000004,0.5,99.54,-3.3000000000000003
2018,1,9,3,0,0,-3.6,0.5,98.46000000000001,-3.4000000000000004
2018,1,9,3,30,0,-3.6,0.5,97.73,-3.3000000000000003
2018,1,9,4,0,0,-3.5,0.5,98.39,-3.3000000000000003
2018,1,9,4,30,0,-3.5,0.5,97.66,-3.2
2018,1,9,5,0,0,-3.4000000000000004,0.5,97.73,-3.1
2018,1,9,5,30,0,-3.4000000000000004,0.5,97.0,-3.0
2018,1,9,6,0,0,-3.2,0.5,97.02,-2.8000000000000003
2018,1,9,6,30,0,-3.2,0.5,94.98,-2.5
2018,1,9,7,0,0,-2.9000000000000004,0.5,95.79,-2.3000000000000003
2018,1,9,7,30,13,-2.9000000000000004,0.5,92.32000000000001,-1.8
2018,1,9,8,0,61,-2.2,0.5,92.87,-1.2000000000000002
