"C","Real-Time Energy Market Hourly LMP Report"
"C","Filename: lmp_rt_final_20190122.csv"
"C","Report for: 01/22/2019 - 01/22/2019"
"C","Report generated: 03/30/2020 17:51:59 EDT"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"H","Date","HE","String","String","String","Number","Number","Number","Number"
"D","01/22/2019",03,"12529","UN.HOOSAC  69  HOSW","NETWORK NODE",128.34,128.28,0.27,-0.21
"D","01/22/2019",03,"12530","UN.SHEFIELD34.5SHEF","NETWORK NODE",24.76,128.28,-94.87,-8.65
"D","01/22/2019",03,"12551","UN.KIBBY   34.5KIBY","NETWORK NODE",117.54,128.28,0.27,-11.01
"D","01/22/2019",03,"12564","UN.WATERBRY13.8WBRY","NETWORK NODE",128.0,128.28,0.27,-0.55
"D","01/22/2019",03,"13515","UN.PIERCE  13.8ALP","NETWORK NODE",130.18,128.28,0.27,1.63
"D","01/22/2019",03,"13627","LD.ME_YK   13.2","NETWORK NODE",125.86,128.28,0.27,-2.69
"D","01/22/2019",03,"13673","UN.BRIGHTON13.8MAT1","NETWORK NODE",128.34,128.28,0.27,-0.21
"D","01/22/2019",03,"13675","UN.BRIGHTON13.8MAT2","NETWORK NODE",128.34,128.28,0.27,-0.21
"D","01/22/2019",03,"13692","LD.W_KENNEB115","NETWORK NODE",126.71,128.28,0.27,-1.84
"D","01/22/2019",03,"13703","UN.JAY     13.8VCG1","NETWORK NODE",121.1,128.28,0.27,-7.45
"D","01/22/2019",03,"13704","UN.JAY     13.8VCG2","NETWORK NODE",121.1,128.28,0.27,-7.45
"D","01/22/2019",03,"13705","UN.JAY     13.8VCG3","NETWORK NODE",121.1,128.28,0.27,-7.45
"D","01/22/2019",03,"13951","LD.KIMBL_RD34.5","NETWORK NODE",124.95,128.28,0.27,-3.6
"D","01/22/2019",03,"14065","LD.MILLBURY13.8","NETWORK NODE",130.59,128.28,0.27,2.04
"D","01/22/2019",03,"14087","UN.COLBURN 13.8MAT3","NETWORK NODE",128.3,128.28,0.27,-0.25
"D","01/22/2019",03,"14157","UN.COSCOB  13.8CC13","NETWORK NODE",130.54,128.28,0.27,1.99
"D","01/22/2019",03,"14158","UN.COSCOB  13.8CC14","NETWORK NODE",130.54,128.28,0.27,1.99
"D","01/22/2019",03,"14167","LD.VERGENNE34.5","NETWORK NODE",129.3,128.28,0.27,0.75
"D","01/22/2019",03,"14174","LD.WARD_HIL13.2","NETWORK NODE",126.9,128.28,0.27,-1.65
"D","01/22/2019",03,"14177","UN.WESTBRK 18.0WE1A","NETWORK NODE",126.65,128.28,0.27,-1.9
"D","01/22/2019",03,"14178","UN.WESTBRK 18.0WE1B","NETWORK NODE",126.65,128.28,0.27,-1.9
"D","01/22/2019",03,"14211","UN.PEMIGWAS34.5ALEX","NETWORK NODE",126.1,128.28,0.27,-2.45
"D","01/22/2019",03,"14217","UN.NORTHFLD13.8NFD1","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14218","UN.NORTHFLD13.8NFD2","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14219","UN.NORTHFLD13.8NFD3","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14220","UN.NORTHFLD13.8NFD4","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14224","AR.NORTHFLD13.8NFD1P","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14225","AR.NORTHFLD13.8NFD2P","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14226","AR.NORTHFLD13.8NFD3P","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14227","AR.NORTHFLD13.8NFD4P","NETWORK NODE",129.62,128.28,0.27,1.07
"D","01/22/2019",03,"14595","UN.PARIS   34.5GRPW","NETWORK NODE",111.75,128.28,0.27,-16.8
"D","01/22/2019",03,"14614","UN.KLEEN   18.0KLEN","NETWORK NODE",129.15,128.28,0.27,0.6
"D","01/22/2019",03,"14665","UN.ROXBURY 34.5RCHW","NETWORK NODE",121.99,128.28,0.27,-6.56
"D","01/22/2019",03,"14796","LD.MUSSEYRD34.5","NETWORK NODE",127.04,128.28,0.27,-1.51
"D","01/22/2019",03,"14801","UN.MONTAGUE13.8CABT","NETWORK NODE",129.83,128.28,0.27,1.28
"D","01/22/2019",03,"14808","UN.MONTAGUE13.8TURN","NETWORK NODE",129.83,128.28,0.27,1.28
"D","01/22/2019",03,"14816","UN.NORWALK 27.6NOR1","NETWORK NODE",129.84,128.28,0.27,1.29
"D","01/22/2019",03,"14817","UN.NORWALK 27.6NOR2","NETWORK NODE",129.84,128.28,0.27,1.29
"D","01/22/2019",03,"14818","UN.NORWALK 27.6NOR3","NETWORK NODE",129.84,128.28,0.27,1.29
"D","01/22/2019",03,"14823","UN.TUNNEL  69  WWTP","NETWORK NODE",128.44,128.28,0.27,-0.11
"D","01/22/2019",03,"14825","LD.WILTON  13.8","NETWORK NODE",129.97,128.28,0.27,1.42
"D","01/22/2019",03,"14826","LD.TRUMBULL13.8","NETWORK NODE",128.85,128.28,0.27,0.3
"D","01/22/2019",03,"14840","LD.OXFORD  13.8","NETWORK NODE",127.85,128.28,0.27,-0.7
"D","01/22/2019",03,"14841","LD.WEARE   34.5","NETWORK NODE",125.41,128.28,0.27,-3.14
"D","01/22/2019",03,"15097","UN.ROCKY_RV13.8KIMB","NETWORK NODE",129.65,128.28,0.27,1.1
"D","01/22/2019",03,"15115","UN.NORTH_RD34.5LEMP","NETWORK NODE",128.2,128.28,0.27,-0.35
"D","01/22/2019",03,"15386","LD.BOGGY_BK44     ","NETWORK NODE",125.0,128.28,0.27,-3.55
"D","01/22/2019",03,"15410","LD.SHELBURN12.5","NETWORK NODE",128.63,128.28,0.27,0.08
"D","01/22/2019",03,"15411","LD.CHARLOTT12.5","NETWORK NODE",128.9,128.28,0.27,0.35
"D","01/22/2019",03,"15412","LD.N_FERRIS12.5","NETWORK NODE",129.08,128.28,0.27,0.53
"D","01/22/2019",03,"15417","LD.TRENTON 34.5","NETWORK NODE",125.49,128.28,0.27,-3.06
"D","01/22/2019",03,"15464","UN.STETSON 34.5STET","NETWORK NODE",-13.5,128.28,-135.33,-6.45
"D","01/22/2019",03,"15477","UN.E_SHORE 13.8NHP2","NETWORK NODE",129.82,128.28,0.27,1.27
"D","01/22/2019",03,"15484","UN.POTTER  13.8WAT1","NETWORK NODE",124.66,128.28,0.27,-3.89
"D","01/22/2019",03,"15485","UN.POTTER  13.8WAT2","NETWORK NODE",124.66,128.28,0.27,-3.89
"D","01/22/2019",03,"15509","UN.PLNFIELD13.8PLFD","NETWORK NODE",128.34,128.28,0.27,-0.21
"D","01/22/2019",03,"15918","LD.TOWER_HL13.0 ","NETWORK NODE",130.23,128.28,0.27,1.68
"D","01/22/2019",03,"15940","UN.DARTMTH 13.8DAR3","NETWORK NODE",130.7,128.28,0.27,2.15
"D","01/22/2019",03,"16184","LD.STEPSTON23  ","NETWORK NODE",130.64,128.28,0.27,2.09
"D","01/22/2019",03,"16248","LD.FALMOUTH25  ","NETWORK NODE",127.58,128.28,0.27,-0.97
"D","01/22/2019",03,"16249","LD.HYANIS_J24.0","NETWORK NODE",127.84,128.28,0.27,-0.71
"D","01/22/2019",03,"16250","LD.WELFLEET23","NETWORK NODE",127.84,128.28,0.27,-0.71
"D","01/22/2019",03,"16251","LD.HARWICH 23","NETWORK NODE",127.84,128.28,0.27,-0.71
"D","01/22/2019",03,"16252","LD.ORLEANS 24.0","NETWORK NODE",127.84,128.28,0.27,-0.71
"D","01/22/2019",03,"16255","LD.CANDLE  13.2","NETWORK NODE",127.84,128.28,0.27,-0.71
"D","01/22/2019",03,"16256","LD.TREASURE13.8","NETWORK NODE",130.57,128.28,0.27,2.02
"D","01/22/2019",03,"16296","UN.GRAHAM  46  MLFH","NETWORK NODE",124.0,128.28,0.27,-4.55
"D","01/22/2019",03,"16328","LD.FLAX_HL 27.6","NETWORK NODE",129.98,128.28,0.27,1.43
"D","01/22/2019",03,"16612","UN.STETSON 34.5STE2","NETWORK NODE",-13.5,128.28,-135.33,-6.45
"D","01/22/2019",03,"16614","UN.PARTRIDG23  BRKW","NETWORK NODE",129.22,128.28,0.27,0.67
"D","01/22/2019",03,"16653","UN.BERLN_NH13.8BURG","NETWORK NODE",112.18,128.28,0.27,-16.37
"D","01/22/2019",03,"16654","LD.ROOD_AVE23  ","NETWORK NODE",130.24,128.28,0.27,1.69
"D","01/22/2019",03,"16738","UN.CONGRESS13.8BPFC","NETWORK NODE",128.7,128.28,0.27,0.15
"D","01/22/2019",03,"16846","LD.LYNN    13.8","NETWORK NODE",128.95,128.28,0.27,0.4
"D","01/22/2019",03,"16847","LD.STOWE   34.5","NETWORK NODE",126.66,128.28,0.27,-1.89
"D","01/22/2019",03,"16873","LD.W_AMESBY23  ","NETWORK NODE",126.35,128.28,0.27,-2.2
"D","01/22/2019",03,"16874","LD.W_AMESBY13.2","NETWORK NODE",126.35,128.28,0.27,-2.2
"D","01/22/2019",03,"17044","UN.DEVON   13.2DV16","NETWORK NODE",129.04,128.28,0.27,0.49
"D","01/22/2019",03,"17045","UN.DEVON   13.2DV17","NETWORK NODE",129.04,128.28,0.27,0.49
"D","01/22/2019",03,"17046","UN.DEVON   13.2DV18","NETWORK NODE",129.04,128.28,0.27,0.49
"D","01/22/2019",03,"17147","LD.EAST_AVE34.5","NETWORK NODE",126.88,128.28,0.27,-1.67
"D","01/22/2019",03,"17186","LD.WATERFRD23  ","NETWORK NODE",128.15,128.28,0.27,-0.4
"D","01/22/2019",03,"17227","LD.MYSTIC  13.8","NETWORK NODE",128.22,128.28,0.27,-0.33
"D","01/22/2019",03,"17280","LD.DEXTER  13.8","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"35555","UN.E_FAIRFX34.5GMTW","NETWORK NODE",123.48,128.28,0.27,-5.07
"D","01/22/2019",03,"35693","UN.WOODSTCK34.5SPMT","NETWORK NODE",123.1,128.28,0.27,-5.45
"D","01/22/2019",03,"35979","UN.JAY_VT  46  KCW","NETWORK NODE",24.99,128.28,-93.52,-9.77
"D","01/22/2019",03,"36881","LD.NEWFANE 46  ","NETWORK NODE",129.38,128.28,0.27,0.83
"D","01/22/2019",03,"36893","LD.LIMEKILN34.5","NETWORK NODE",126.89,128.28,0.27,-1.66
"D","01/22/2019",03,"36981","LD.LYNDONVL34.5","NETWORK NODE",121.08,128.28,0.27,-7.47
"D","01/22/2019",03,"37050","UN.HUCKN_HL34.5GROW","NETWORK NODE",124.78,128.28,0.27,-3.77
"D","01/22/2019",03,"37105","UN.BINGHAM 34.5BNGW","NETWORK NODE",120.06,128.28,0.27,-8.49
"D","01/22/2019",03,"37143","LD.ATHENSME12.5","NETWORK NODE",118.66,128.28,0.27,-9.89
"D","01/22/2019",03,"37150","LD.MADISON 34.5","NETWORK NODE",119.85,128.28,0.27,-8.7
"D","01/22/2019",03,"37151","LD.HOTEL_RD12  ","NETWORK NODE",125.62,128.28,0.27,-2.93
"D","01/22/2019",03,"37175","UN.ROLLINS 34.5ROLL","NETWORK NODE",-13.5,128.28,-135.33,-6.45
"D","01/22/2019",03,"37265","LD.SOMERVIL13.8","NETWORK NODE",128.28,128.28,0.27,-0.27
"D","01/22/2019",03,"37366","UN.LAUREL  13.8MI13","NETWORK NODE",129.14,128.28,0.27,0.59
"D","01/22/2019",03,"37367","UN.LAUREL  13.8MI14","NETWORK NODE",129.14,128.28,0.27,0.59
"D","01/22/2019",03,"37368","UN.LAUREL  13.8MI15","NETWORK NODE",129.14,128.28,0.27,0.59
"D","01/22/2019",03,"37894","LD.TAFTS_CR12.5","NETWORK NODE",127.37,128.28,0.27,-1.18
"D","01/22/2019",03,"37895","LD.VERNONRD46  ","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"37953","LD.ROXBURY 34.5","NETWORK NODE",121.99,128.28,0.27,-6.56
"D","01/22/2019",03,"37974","LD.DUDLEY  13.8","NETWORK NODE",128.63,128.28,0.27,0.08
"D","01/22/2019",03,"38115","UN.HARRNGTN13.2HARS","NETWORK NODE",132.64,128.28,0.27,4.09
"D","01/22/2019",03,"38173","UN.LUDDN_LN34.5SADW","NETWORK NODE",121.23,128.28,0.27,-7.32
"D","01/22/2019",03,"38206","UN.BPT_5CC 25  BHR5","NETWORK NODE",129.18,128.28,0.27,0.63
"D","01/22/2019",03,"38417","UN.PASADMKG34.5PASW","NETWORK NODE",122.83,128.28,0.27,-5.72
"D","01/22/2019",03,"38495","UN.W_KNGSTN34.5BIW  ","NETWORK NODE",130.6,128.28,0.27,2.05
"D","01/22/2019",03,"38738","UN.LUDDN_LN34.5CANW","NETWORK NODE",121.23,128.28,0.27,-7.32
"D","01/22/2019",03,"39676","LD.LEEDS_ME34.5","NETWORK NODE",123.33,128.28,0.27,-5.22
"D","01/22/2019",03,"39677","LD.UNION_AV115","NETWORK NODE",129.89,128.28,0.27,1.34
"D","01/22/2019",03,"39678","LD.WOONSCKT13.8","NETWORK NODE",129.61,128.28,0.27,1.06
"D","01/22/2019",03,"39679","LD.SHERWOOD13.8","NETWORK NODE",129.37,128.28,0.27,0.82
"D","01/22/2019",03,"39712","LD.DEXTR_RI69  ","NETWORK NODE",133.77,128.28,0.27,5.22
"D","01/22/2019",03,"39719","LD.PLSNT_HL12.5","NETWORK NODE",127.25,128.28,0.27,-1.3
"D","01/22/2019",03,"39990","LD.GOOSEFAR12","NETWORK NODE",126.83,128.28,0.27,-1.72
"D","01/22/2019",03,"40034","LD.MONMOUTH12","NETWORK NODE",125.43,128.28,0.27,-3.12
"D","01/22/2019",03,"40035","LD.MONMOUTH34.5","NETWORK NODE",125.43,128.28,0.27,-3.12
"D","01/22/2019",03,"40040","LD.PALMER  23","NETWORK NODE",130.42,128.28,0.27,1.87
"D","01/22/2019",03,"40041","LD.BELLWSFL69","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"40045","LD.THORNTON34.5","NETWORK NODE",127.29,128.28,0.27,-1.26
"D","01/22/2019",03,"40052","UN.E_SHORE 13.8NHP3","NETWORK NODE",129.82,128.28,0.27,1.27
"D","01/22/2019",03,"40053","UN.E_SHORE 13.8NHP4","NETWORK NODE",129.82,128.28,0.27,1.27
"D","01/22/2019",03,"40054","UN.RIDGEWOD13.8RIDG","NETWORK NODE",129.91,128.28,0.27,1.36
"D","01/22/2019",03,"40058","LD.BROOK_ST23","NETWORK NODE",127.41,128.28,0.27,-1.14
"D","01/22/2019",03,"40260","LD.TUNK    34.5","NETWORK NODE",125.06,128.28,0.27,-3.49
"D","01/22/2019",03,"40299","LD.VALLY_LN34.5","NETWORK NODE",126.83,128.28,0.27,-1.72
"D","01/22/2019",03,"40321","LD.JAY_VT  46","NETWORK NODE",71.61,128.28,-46.89,-9.78
"D","01/22/2019",03,"40327","UN.EDGAR   18.0ED1A","NETWORK NODE",124.08,128.28,0.27,-4.47
"D","01/22/2019",03,"40328","UN.EDGAR   18.0ED1B","NETWORK NODE",124.08,128.28,0.27,-4.47
"D","01/22/2019",03,"40338","UN.GRAHAM  18.0MS1A","NETWORK NODE",124.0,128.28,0.27,-4.55
"D","01/22/2019",03,"40339","UN.GRAHAM  18.0MS1B","NETWORK NODE",124.0,128.28,0.27,-4.55
"D","01/22/2019",03,"40341","LD.CROWLEYS12.5","NETWORK NODE",125.49,128.28,0.27,-3.06
"D","01/22/2019",03,"40343","UN.BULL_HL 34.5BLHW","NETWORK NODE",124.39,128.28,0.27,-4.16
"D","01/22/2019",03,"42049","LD.UNCASVIL27.6","NETWORK NODE",128.15,128.28,0.27,-0.4
"D","01/22/2019",03,"42057","LD.BIRD_RD 13.8","NETWORK NODE",127.96,128.28,0.27,-0.59
"D","01/22/2019",03,"42058","LD.N_CANAL 34.5","NETWORK NODE",130.53,128.28,0.27,1.98
"D","01/22/2019",03,"42059","LD.N_CANAL 13.8","NETWORK NODE",130.53,128.28,0.27,1.98
"D","01/22/2019",03,"42368","LD.HOLLISTN13.8","NETWORK NODE",129.93,128.28,0.27,1.38
"D","01/22/2019",03,"42374","LD.SHUNPIKE13.2","NETWORK NODE",129.93,128.28,0.27,1.38
"D","01/22/2019",03,"42375","UN.DEXTER  13.8DX1A","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"42376","UN.DEXTER  13.8DX1B","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"42608","LD.MEMORIAL13.8","NETWORK NODE",130.52,128.28,0.27,1.97
"D","01/22/2019",03,"42609","LD.MICHL_AV13.2","NETWORK NODE",129.74,128.28,0.27,1.19
"D","01/22/2019",03,"42637","LD.BELLWSFL46","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"43580","UN.BERLN_NH34.5JERW","NETWORK NODE",112.35,128.28,0.27,-16.2
"D","01/22/2019",03,"43588","LD.TIMBER  34.5","NETWORK NODE",126.17,128.28,0.27,-2.38
"D","01/22/2019",03,"43591","LD.FITCH   27.6","NETWORK NODE",129.75,128.28,0.27,1.2
"D","01/22/2019",03,"43592","LD.N_AUGSTA34.5","NETWORK NODE",125.54,128.28,0.27,-3.01
"D","01/22/2019",03,"43718","LD.SONO    13.8","NETWORK NODE",129.81,128.28,0.27,1.26
"D","01/22/2019",03,"43789","LD.SAXONVIL13.8","NETWORK NODE",129.47,128.28,0.27,0.92
"D","01/22/2019",03,"43790","LD.KEENE_RD46","NETWORK NODE",-13.5,128.28,-135.33,-6.45
"D","01/22/2019",03,"43968","LD.TASKERFM34.5","NETWORK NODE",127.79,128.28,0.27,-0.76
"D","01/22/2019",03,"44009","LD.STURTVNT12.5","NETWORK NODE",121.35,128.28,0.27,-7.2
"D","01/22/2019",03,"44013","LD.COSCOB  27.6","NETWORK NODE",130.54,128.28,0.27,1.99
"D","01/22/2019",03,"44014","LD.COSCOB  13.2","NETWORK NODE",130.54,128.28,0.27,1.99
"D","01/22/2019",03,"44024","LD.W_HAMDEN69","NETWORK NODE",130.56,128.28,0.27,2.01
"D","01/22/2019",03,"44025","LD.W_HAMDEN13.2","NETWORK NODE",130.56,128.28,0.27,2.01
"D","01/22/2019",03,"44030","UN.LITTLRST13.2WRNS","NETWORK NODE",130.1,128.28,0.27,1.55
"D","01/22/2019",03,"44031","LD.MYSTC_NU13.8","NETWORK NODE",130.16,128.28,0.27,1.61
"D","01/22/2019",03,"44033","LD.COOPERML12.5","NETWORK NODE",124.82,128.28,0.27,-3.73
"D","01/22/2019",03,"46608","LD.HILND_PK13.8","NETWORK NODE",130.47,128.28,0.27,1.92
"D","01/22/2019",03,"46609","LD.BIDDEFRD12.5","NETWORK NODE",126.87,128.28,0.27,-1.68
"D","01/22/2019",03,"46610","LD.BRANCH  12.5","NETWORK NODE",126.67,128.28,0.27,-1.88
"D","01/22/2019",03,"46617","LD.BUCKSPRT34.5","NETWORK NODE",124.06,128.28,0.27,-4.49
"D","01/22/2019",03,"46624","LD.CHALLENG12.5","NETWORK NODE",125.46,128.28,0.27,-3.09
"D","01/22/2019",03,"46637","LD.LEWSTN_L12.5","NETWORK NODE",125.39,128.28,0.27,-3.16
"D","01/22/2019",03,"46655","LD.MOSHERS 12.5","NETWORK NODE",126.8,128.28,0.27,-1.75
"D","01/22/2019",03,"46661","LD.NORWAY  12.5","NETWORK NODE",125.18,128.28,0.27,-3.37
"D","01/22/2019",03,"46678","LD.ELM_ST  12.5","NETWORK NODE",127.64,128.28,0.27,-0.91
"D","01/22/2019",03,"46679","LD.BILERCA 13.2T5 LD","NETWORK NODE",127.11,128.28,0.27,-1.44
"D","01/22/2019",03,"46680","LD.GEORGIA 34.5","NETWORK NODE",123.48,128.28,0.27,-5.07
"D","01/22/2019",03,"46681","LD.SEWAL_ST12.5","NETWORK NODE",127.36,128.28,0.27,-1.19
"D","01/22/2019",03,"46716","LD.MILL_PD 12.5","NETWORK NODE",127.48,128.28,0.27,-1.07
"D","01/22/2019",03,"46723","LD.E_BEVRLY23  T1 LD","NETWORK NODE",128.5,128.28,0.27,-0.05
"D","01/22/2019",03,"46726","LD.PRID_CRN12.5","NETWORK NODE",126.7,128.28,0.27,-1.85
"D","01/22/2019",03,"46727","LD.CENTECH 13.8","NETWORK NODE",131.38,128.28,0.27,2.83
"D","01/22/2019",03,"46728","LD.2121A_T 34.5","NETWORK NODE",128.05,128.28,0.27,-0.5
"D","01/22/2019",03,"46729","LD.STICKNEY34.5","NETWORK NODE",127.13,128.28,0.27,-1.42
"D","01/22/2019",03,"46730","LD.UNION   34.5","NETWORK NODE",127.96,128.28,0.27,-0.59
"D","01/22/2019",03,"46734","LD.EMBDEN  12.5","NETWORK NODE",118.39,128.28,0.27,-10.16
"D","01/22/2019",03,"46736","LD.WILMATC 4.8 1X3 LD","NETWORK NODE",128.51,128.28,0.27,-0.04
"D","01/22/2019",03,"46740","LD.WILMATC 4.8 2X3 LD","NETWORK NODE",128.51,128.28,0.27,-0.04
"D","01/22/2019",03,"46753","LD.BILERCA 13.2T6 LD","NETWORK NODE",127.31,128.28,0.27,-1.24
"D","01/22/2019",03,"46754","LD.E_BEVRLY23  T2 LD","NETWORK NODE",128.5,128.28,0.27,-0.05
"D","01/22/2019",03,"46950","LD.SPRNG_ST12.5","NETWORK NODE",126.69,128.28,0.27,-1.86
"D","01/22/2019",03,"46951","UN.OAKFIELD34.5OAKW","NETWORK NODE",122.63,128.28,0.27,-5.92
"D","01/22/2019",03,"46960","LD.CHASE_HL12.5","NETWORK NODE",130.98,128.28,0.27,2.43
"D","01/22/2019",03,"46974","LD.POOTATCK13.8","NETWORK NODE",128.85,128.28,0.27,0.3
"D","01/22/2019",03,"46977","LD.WALLACE 13.8","NETWORK NODE",127.85,128.28,0.27,-0.7
"D","01/22/2019",03,"47076","LD.ENFIELD 23","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"47077","LD.MEADOWST69","NETWORK NODE",132.63,128.28,0.27,4.08
"D","01/22/2019",03,"47297","LD.BRIDGE_S4.16","NETWORK NODE",127.46,128.28,0.27,-1.09
"D","01/22/2019",03,"47314","LD.TILLSON 13.8","NETWORK NODE",129.88,128.28,0.27,1.33
"D","01/22/2019",03,"47366","UN.COMERFRD13.8COM1","NETWORK NODE",122.84,128.28,0.27,-5.71
"D","01/22/2019",03,"47367","UN.COMERFRD13.8COM2","NETWORK NODE",122.84,128.28,0.27,-5.71
"D","01/22/2019",03,"47368","UN.COMERFRD13.8COM3","NETWORK NODE",122.84,128.28,0.27,-5.71
"D","01/22/2019",03,"47369","UN.COMERFRD13.8COM4","NETWORK NODE",122.84,128.28,0.27,-5.71
"D","01/22/2019",03,"47370","UN.MOORE   13.8MOR1","NETWORK NODE",122.38,128.28,0.27,-6.17
"D","01/22/2019",03,"47371","UN.MOORE   13.8MOR2","NETWORK NODE",121.79,128.28,0.27,-6.76
"D","01/22/2019",03,"47372","UN.MOORE   13.8MOR3","NETWORK NODE",122.54,128.28,0.27,-6.01
"D","01/22/2019",03,"47373","UN.MOORE   13.8MOR4","NETWORK NODE",122.38,128.28,0.27,-6.17
"D","01/22/2019",03,"47381","LD.N_LONDON12.5","NETWORK NODE",129.65,128.28,0.27,1.1
"D","01/22/2019",03,"47382","LD.HARRISON13.8","NETWORK NODE",127.83,128.28,0.27,-0.72
"D","01/22/2019",03,"47390","UN.BUCKSPRT18.0BKSP","NETWORK NODE",124.06,128.28,0.27,-4.49
"D","01/22/2019",03,"47561","LD.NORWALK 4.8","NETWORK NODE",129.84,128.28,0.27,1.29
"D","01/22/2019",03,"47661","LD.FIELD_ST13.8517-533","NETWORK NODE",124.08,128.28,0.27,-4.47
"D","01/22/2019",03,"47732","LD.READ_ST 23","NETWORK NODE",130.68,128.28,0.27,2.13
"D","01/22/2019",03,"47733","LD.EVERETT 13.8","NETWORK NODE",128.86,128.28,0.27,0.31
"D","01/22/2019",03,"47736","LD.READ_ST 69","NETWORK NODE",130.68,128.28,0.27,2.13
"D","01/22/2019",03,"47741","UN.VALLEYNB23  FGW","NETWORK NODE",127.04,128.28,0.27,-1.51
"D","01/22/2019",03,"47742","LD.KNGSTNUT34.5","NETWORK NODE",127.63,128.28,0.27,-0.92
"D","01/22/2019",03,"47754","LD.HATHAWAY23","NETWORK NODE",129.4,128.28,0.27,0.85
"D","01/22/2019",03,"47755","LD.HANOVER 13.81690 LD","NETWORK NODE",129.46,128.28,0.27,0.91
"D","01/22/2019",03,"47822","UN.REVERE  23  NECO","NETWORK NODE",129.19,128.28,0.27,0.64
"D","01/22/2019",03,"47948","LD.FIELD_ST13.8517-532","NETWORK NODE",124.08,128.28,0.27,-4.47
"D","01/22/2019",03,"47949","LD.HANOVER 13.81355 LD","NETWORK NODE",130.49,128.28,0.27,1.94
"D","01/22/2019",03,"47965","LD.BERLIN  23","NETWORK NODE",131.1,128.28,0.27,2.55
"D","01/22/2019",03,"47968","LD.MINK    23","NETWORK NODE",130.22,128.28,0.27,1.67
"D","01/22/2019",03,"47969","LD.VALLEY  23","NETWORK NODE",130.75,128.28,0.27,2.2
"D","01/22/2019",03,"47991","UN.TREASURE24.0SOLS","NETWORK NODE",130.57,128.28,0.27,2.02
"D","01/22/2019",03,"47997","LD.MEABROOK13.2","NETWORK NODE",127.09,128.28,0.27,-1.46
"D","01/22/2019",03,"48080","LD.ELECTRIC13.8","NETWORK NODE",128.49,128.28,0.27,-0.06
"D","01/22/2019",03,"48082","UN.BULL_HL 34.5HANW","NETWORK NODE",124.39,128.28,0.27,-4.16
"D","01/22/2019",03,"48083","UN.N_OXFORD13.2FRS ","NETWORK NODE",129.94,128.28,0.27,1.39
"D","01/22/2019",03,"48120","UN.GR_RIDGE16  GR1A","NETWORK NODE",124.5,128.28,0.27,-4.05
"D","01/22/2019",03,"48121","UN.GR_RIDGE16  GR1B","NETWORK NODE",124.51,128.28,0.27,-4.04
"D","01/22/2019",03,"48161","LD.WNDSRLKS23","NETWORK NODE",129.44,128.28,0.27,0.89
"D","01/22/2019",03,"48162","LD.W_SALEM 23","NETWORK NODE",128.38,128.28,0.27,-0.17
"D","01/22/2019",03,"48163","LD.BLACK_RK4.8","NETWORK NODE",130.45,128.28,0.27,1.9
"D","01/22/2019",03,"48164","LD.BLACK_RK69","NETWORK NODE",129.46,128.28,0.27,0.91
"D","01/22/2019",03,"48165","LD.BLAIR_PD13.8","NETWORK NODE",128.01,128.28,0.27,-0.54
"D","01/22/2019",03,"48168","LD.KENTCNTY12.5","NETWORK NODE",129.42,128.28,0.27,0.87
"D","01/22/2019",03,"48633","LD.NLONDNCT115","NETWORK NODE",128.15,128.28,0.27,-0.4
"D","01/22/2019",03,"48645","UN.PISGAH  34.5PSGW","NETWORK NODE",124.26,128.28,0.27,-4.29
"D","01/22/2019",03,"48670","LD.MIDDLEST34.5","NETWORK NODE",125.38,128.28,0.27,-3.17
"D","01/22/2019",03,"48671","LD.MIDDLEST12.5","NETWORK NODE",125.38,128.28,0.27,-3.17
"D","01/22/2019",03,"48673","LD.N_KEENE 12.5","NETWORK NODE",129.42,128.28,0.27,0.87
"D","01/22/2019",03,"48695","UN.SALEM   18.0SAL5","NETWORK NODE",128.48,128.28,0.27,-0.07
"D","01/22/2019",03,"48696","UN.SALEM   18.0SAL6","NETWORK NODE",128.48,128.28,0.27,-0.07
"D","01/22/2019",03,"48717","LD.SEAFOOD 13.8","NETWORK NODE",128.44,128.28,0.27,-0.11
"D","01/22/2019",03,"48724","UN.YARMOUTH6.9 CASB","NETWORK NODE",127.55,128.28,0.27,-1.0
